Date,AAPL,PG,XOM
2020-01-03,-0.00972193211584027,-0.006725597859480681,-0.008039427907502339
2020-01-06,0.007968243865304148,0.0013867738643191796,0.007678208981058754
2020-01-07,-0.004703147727011414,-0.00619133675550243,-0.008184077499614473
2020-01-08,0.016086286958868268,0.004262661879651075,-0.01508039856668053
2020-01-09,0.021240710401235985,0.010937775329969757,0.0076557548675282305
2020-01-10,0.0022609053686208913,0.0009688161896914682,-0.008887793643732711
2020-01-13,0.021364064786717485,0.007340656188336903,0.009545850141086998
2020-01-14,-0.013502883004509858,-0.0015215200076804658,-0.008596084534514548
2020-01-15,-0.004285720038416541,0.010185413625981132,-0.0015894669152504148
2020-01-16,0.012526579398379312,0.0008730962992120617,-0.003907796163823973
2020-01-17,0.01107089737976108,0.0026969731472781255,-0.0037780954389251553
2020-01-21,-0.006776709892878485,-0.002531371747837352,-0.01429400689147342
2020-01-22,0.003569326936863959,0.0017447346486352266,-0.005770948058014369
2020-01-23,0.00481605803168117,-0.004571379290951416,-0.006250963259039066
2020-01-24,-0.0028820759782201,0.0012000101053482037,-0.006739391927117477
2020-01-27,-0.029405246580003874,0.004395220413789813,-0.023823937298745657
2020-01-28,0.028289228684451162,0.0027050562925328148,-0.001390247704848413
2020-01-29,0.020932434542668688,-0.007696687061896745,-0.008352723104442905
2020-01-30,-0.0014491974384959194,0.007116578240610183,0.01060678654157754
2020-01-31,-0.04433853755313355,-0.010559717484637132,-0.04121001469615504
2020-02-03,-0.0027464994717526503,0.003931993167175518,-0.022376026468556853
2020-02-04,0.033013577772744274,0.004396205377733553,-0.012514332726761723
2020-02-05,0.00815452236923142,0.009151478617278608,0.046022786508262525
2020-02-06,0.011697027710521946,0.0026022678123194254,-0.013549983437824098
2020-02-07,-0.01359271021102626,-0.008337120622610161,-0.006625597302338249
2020-02-10,0.004749558010068489,0.0007139175261239306,-0.010561124807404565
2020-02-11,-0.006033452661792893,-0.015930969832557818,0.00950616525063519
2020-02-12,0.02374775570385057,-0.005718525476554159,0.012225553939977374
2020-02-13,-0.007121016197180641,0.012231748678743992,-0.005549332699392062
2020-02-14,0.00024669008031352746,0.009442804105487035,-0.004595448335070307
2020-02-18,-0.018310964679832287,-0.010067913725481104,-0.012695904958994086
2020-02-19,0.014482907780563714,0.00456469546009064,0.0076821528757786695
2020-02-20,-0.010259034283889412,0.009087975794766168,-0.007954736812004981
2020-02-21,-0.022634870149733755,0.0009481526512888916,-0.01219528599363262
2020-02-24,-0.0475005610128707,-0.026835130376339777,-0.04684606651053502
2020-02-25,-0.03387212555913266,-0.015166196831808976,-0.038325100547814905
2020-02-26,0.01586372231329425,-0.010458775990597857,-0.021955510295254443
2020-02-27,-0.06536826866399736,-0.05542613292094556,-0.0601773107228738
2020-02-28,-0.0005852024717887261,-0.002378684555084165,0.03251690330800816
2020-03-02,0.0931007573027427,0.05590377094903265,0.04743415411902574
2020-03-03,-0.03175912368561884,-0.011626039331055993,-0.047884243347863786
2020-03-04,0.046384690563221254,0.053566916221406746,0.021832035079845102
2020-03-05,-0.03243684747036679,-0.02305216942600874,-0.044066899331902665
2020-03-06,-0.013280413518160339,0.00024670258398562517,-0.04829389456922761
2020-03-09,-0.07909191273897864,-0.04603003429145336,-0.12224766795043251
2020-03-10,0.07202127856632079,0.038686882315866145,0.03702822492463165
2020-03-11,-0.034730383260581976,-0.07432577339312274,-0.032941982072537956
2020-03-12,-0.09875474125168016,-0.0873736926741463,-0.11434002697856616
2020-03-13,0.11980816968997088,0.12009047063841227,0.02528223976235111
2020-03-16,-0.12864683622270912,-0.048829659419938776,-0.0952254592050703
2020-03-17,0.04397014854353287,0.08976967633498467,0.06726576640738191
2020-03-18,-0.024479931623778817,-0.006681258947823121,-0.10024433848696068
2020-03-19,-0.007662118944547602,-0.05636448635615554,0.03955313823964457
2020-03-20,-0.06348552663264062,-0.07579190162146876,-0.04908508417208912
2020-03-23,-0.021244198969804673,-0.04617787414003194,-0.03940153871682439
2020-03-24,0.10032544389878773,0.05701143146216614,0.12686813217376347
2020-03-25,-0.005508809802609482,-0.022756053691906475,0.052200990359446475
2020-03-26,0.05262304284968233,0.06401108917113829,0.04102972466008259
2020-03-27,-0.04140227578275901,0.025982794165016587,-0.048171204222385966
2020-03-30,0.028537942029439378,0.04384122993928541,0.014885137937985293
2020-03-31,-0.0020407896656846614,-0.043478455515037595,0.012533472748934349
2020-04-01,-0.0526170129708623,-0.006090760213554591,-0.011588266142095405
2020-04-02,0.016686734729924435,0.04637350026500009,0.07647214890526888
2020-04-03,-0.014371355450452095,0.005943954896537873,-0.02945527965983763
2020-04-06,0.0872374107710292,0.02372257004674161,0.032134487440697024
2020-04-07,-0.011582343824797947,-0.04278074788412389,0.01902648536978102
2020-04-08,0.025594614297737017,0.020661668900149532,0.0632881204768112
2020-04-09,0.00721598975895521,-0.0038229609955249266,-0.016419556828704662
2020-04-13,0.01962780319136659,0.011250822908331015,-0.008578973114698463
2020-04-14,0.05050309675356601,0.04320836633856806,-0.007717272320290625
2020-04-15,-0.009127253245858835,0.0021493403896450936,-0.04595797709533911
2020-04-16,0.007945706948866649,0.0023098732641797515,-0.03285598218484731
2020-04-17,-0.013568792128628382,0.02625507651442316,0.10395939937667942
2020-04-20,-0.020756415768826253,-0.032801386167134905,-0.04720053974904859
2020-04-21,-0.030910503658602706,-0.007628429180518537,-0.005342478699685738
2020-04-22,0.028803813048565496,-0.0023395958676507567,0.0285646250463667
2020-04-23,-0.0038756978673141207,0.006669025738702317,0.03133148724195833
2020-04-24,0.028869510806826648,-0.005192578803524528,0.0064440941546586306
2020-04-27,0.0007068242891861143,-0.0111972331241188,0.00480242667385955
2020-04-28,-0.016209211503261267,-0.004768089420037813,0.02344109446313203
2020-04-29,0.03284535395648813,0.001625489922122858,0.05537008315776104
2020-04-30,0.021095894657064518,0.0067476745807182326,-0.020859476603401705
2020-05-01,-0.016099677722123618,-0.008908202472610816,-0.0716593238260772
2020-05-04,0.014149097080066175,-0.008988198852799778,0.040334053600161957
2020-05-05,0.015008766272128105,0.0020729629963405216,-0.0011141759641926097
2020-05-06,0.01031722302600624,-0.025083902375012013,-0.018737388327158433
2020-05-07,0.010344946454014847,-0.00822291928104546,0.005683044534215309
2020-05-08,0.023801934489392274,0.03369897350683626,0.04385158551598156
2020-05-11,0.015735087749062737,-0.005519613653508726,-0.009527764308511877
2020-05-12,-0.011428253846485714,-0.006590902068459026,-0.01671496755368662
2020-05-13,-0.012074187421648674,-0.005499788672865602,-0.04963731593651899
2020-05-14,0.006143453737140536,-0.000965808450434813,0.008824062701944024
2020-05-15,-0.0059121846368593856,0.007029326783333234,-0.007092383046483519
2020-05-18,0.02356129543919039,0.013960223017887241,0.07952379555722522
2020-05-19,-0.005778227015341697,-0.03244104190925012,-0.030877618913846883
2020-05-20,0.01944804167371772,0.007470661046007798,0.03254442618491771
2020-05-21,-0.007455493959218185,-0.01465392775437313,-0.01785319378555439
2020-05-22,0.00643843915320641,0.008779825484807935,0.0008972954413826173
2020-05-26,-0.006773501944111304,-0.005062259899767718,0.02937252058930162
2020-05-27,0.004356741805795261,0.016602685716264,0.007187876651505887
2020-05-28,0.0004403806511332764,0.019053324160674734,-0.025951319427377606
2020-05-29,-0.0009741580923073867,-0.0012061520437531836,0.009547093468734058
2020-06-01,0.012298043597838149,0.011473421470697076,0.017813721058067333
2020-06-02,0.004629280939055125,0.006908439513424236,0.022255892423503676
2020-06-03,0.005505169208208205,0.003980962941212418,0.04079471212232644
2020-06-04,-0.008612216741992085,-0.020922912210495026,-0.002843284574715721
2020-06-05,0.028480846613162525,0.01964647739991121,0.0810594112594405
2020-06-08,0.005912518682697376,0.006084852253315676,0.031273298810900796
2020-06-09,0.0315783185918006,-0.005963994365500991,-0.022287251997632818
2020-06-10,0.02572731152940455,0.007520717374474906,-0.0536246436587734
2020-06-11,-0.048010307793182716,-0.024909761487225013,-0.088252756659975
2020-06-12,0.008633443271159003,-0.005504896296006256,0.02143765533490738
2020-06-15,0.01236708416576171,0.009254512359918365,-0.000635735005554916
2020-06-16,0.02650213686998315,0.012340300638234991,0.022486102278611808
2020-06-17,-0.001391506729678138,-0.0016929939504490843,-0.03257233636428902
2020-06-18,0.0003983564056992961,0.011447432339769748,0.0062188213218170585
2020-06-19,-0.005714743646822118,-0.003018194418569875,-0.020034148650142303
2020-06-22,0.026163533164613284,-0.00983839729475433,0.009569314386264072
