Date,AAPL,PG,XOM
2020-05-12,75.86055755615234,102.530517578125,35.79630661010742
2020-05-13,74.9446029663086,101.96662139892578,34.019474029541016
2020-05-14,75.40502166748047,101.8681411743164,34.319664001464844
2020-05-15,74.95921325683594,102.5842056274414,34.076255798339844
2020-05-18,76.72534942626953,104.01630401611328,36.786128997802734
2020-05-19,76.28201293945312,100.64190673828125,35.65026092529297
2020-05-20,77.76554870605469,101.39376831054688,36.81047821044922
2020-05-21,77.1857681274414,99.90795135498047,36.15329360961914
2020-05-22,77.68272399902344,100.78512573242188,36.185733795166016
2020-05-26,77.15653991699219,100.2749252319336,37.248600006103516
2020-05-27,77.49269104003906,101.93975830078125,37.51633834838867
2020-05-28,77.52681732177734,103.88204956054688,36.54273986816406
2020-05-29,77.4512939453125,103.75675201416016,36.89161682128906
2020-06-01,78.40379333496094,104.94719696044922,37.54879379272461
2020-06-02,78.7667465209961,105.6722183227539,38.38447570800781
2020-06-03,79.20037078857422,106.0928955078125,39.95035934448242
2020-06-04,78.51828002929688,103.87312316894531,39.836769104003906
2020-06-05,80.75454711914062,105.91386413574219,43.065914154052734
2020-06-08,81.23200988769531,106.55833435058594,44.41272735595703
2020-06-09,83.79718017578125,105.92282104492188,43.422889709472656
2020-06-10,85.95305633544922,106.71943664550781,41.09435272216797
2020-06-11,81.82642364501953,104.06108093261719,37.4676628112793
2020-06-12,82.53286743164062,103.48823547363281,38.27088165283203
2020-06-15,83.55355834960938,104.44596862792969,38.246551513671875
2020-06-16,85.76790618896484,105.73486328125,39.1065673828125
2020-06-17,85.6485595703125,105.55585479736328,37.8327751159668
2020-06-18,85.68267822265625,106.76419830322266,38.068050384521484
2020-06-19,85.19302368164062,106.44196319580078,37.305389404296875
2020-06-22,87.4219741821289,105.39474487304688,37.662376403808594
2020-06-23,89.28799438476562,105.37683868408203,37.88956069946289
2020-06-24,87.71186828613281,104.20429992675781,36.10460662841797
2020-06-25,88.87628936767578,105.52005004882812,36.64821243286133
2020-06-26,86.1455078125,103.13917541503906,35.39063262939453
2020-06-29,88.130859375,105.31420135498047,35.95856475830078
2020-06-30,88.86656951904297,107.02376556396484,36.28310775756836
2020-07-01,88.69845581054688,107.39076232910156,35.463645935058594
2020-07-02,88.69845581054688,108.1963119506836,35.763851165771484
2020-07-06,91.07115936279297,108.86762237548828,36.015357971191406
2020-07-07,90.7885971069336,109.39572143554688,35.08232498168945
