Date,AAPL,PG,XOM
2022-08-30,156.99588012695312,131.6459503173828,89.339111328125
2022-08-31,155.32623291015625,129.54232788085938,88.67123413085938
2022-09-01,156.05731201171875,131.1388397216797,87.07572937011719
2022-09-02,153.93321228027344,128.80982971191406,88.67123413085938
2022-09-06,152.6686248779297,127.3729476928711,88.07754516601562
2022-09-07,154.0814208984375,129.29812622070312,87.32618713378906
2022-09-08,152.59947204589844,129.4671630859375,88.04045104980469
2022-09-09,155.4744415283203,131.43934631347656,89.5153579711914
2022-09-12,161.46141052246094,132.5099639892578,90.5450210571289
2022-09-13,151.98695373535156,129.7677001953125,88.43006134033203
2022-09-14,153.43923950195312,130.07760620117188,90.6006851196289
2022-09-15,150.53463745117188,129.07275390625,87.96623992919922
2022-09-16,148.88475036621094,129.86163330078125,86.46349334716797
2022-09-19,152.61923217773438,129.5892791748047,86.45420837402344
2022-09-20,155.01007080078125,129.12911987304688,85.74922180175781
2022-09-21,151.868408203125,127.46688842773438,84.36708068847656
2022-09-22,150.9001922607422,127.91764831542969,84.01457214355469
2022-09-23,148.61801147460938,127.32601928710938,79.54344177246094
2022-09-26,148.95391845703125,127.4480972290039,77.90155792236328
2022-09-27,149.93197631835938,123.94515991210938,79.53417205810547
2022-09-28,148.0351104736328,123.94515991210938,82.4283447265625
2022-09-29,140.76377868652344,120.8648452758789,82.26136779785156
2022-09-30,136.5353240966797,118.56400299072266,80.99053192138672
2022-10-03,140.73414611816406,120.6864013671875,85.26686096191406
2022-10-04,144.34017944335938,122.17962646484375,88.3743896484375
2022-10-05,144.6365509033203,121.33440399169922,91.94572448730469
2022-10-06,143.67822265625,118.78001403808594,94.67292022705078
2022-10-07,138.40255737304688,116.70454406738281,93.71748352050781
2022-10-10,138.72857666015625,116.22559356689453,91.68599700927734
2022-10-11,137.30593872070312,116.66698455810547,90.90678405761719
2022-10-12,136.6736297607422,116.85479736328125,91.30567169189453
2022-10-13,141.26763916015625,118.62034606933594,94.4966812133789
2022-10-14,136.71316528320312,117.4652328491211,92.01065826416016
2022-10-17,140.69464111328125,119.58763885498047,93.33715057373047
2022-10-18,142.01846313476562,120.554931640625,93.5041275024414
2022-10-19,142.12716674804688,121.6724853515625,96.27771759033203
2022-10-20,141.66281127929688,120.1053237915039,96.40758514404297
2022-10-21,145.49607849121094,121.60911560058594,98.19789123535156
2022-10-24,147.64981079101562,122.35628509521484,98.88433074951172
2022-10-25,150.5050048828125,123.7655029296875,98.21644592285156
2022-10-26,147.55104064941406,124.63563537597656,99.38524627685547
2022-10-27,143.05581665039062,124.73021697998047,99.76556396484375
2022-10-28,153.86407470703125,127.88915252685547,102.68756103515625
2022-10-31,151.4929656982422,127.36895751953125,102.78961944580078
2022-11-01,148.8353271484375,127.56757354736328,103.80998992919922
2022-11-02,143.28305053710938,125.73274230957031,101.67646789550781
2022-11-03,137.20716857910156,124.8720932006836,103.05862426757812
2022-11-04,136.93994140625,127.15144348144531,104.1810302734375
2022-11-07,137.47433471679688,129.09974670410156,105.41478729248047
2022-11-08,138.0482940673828,129.3929443359375,105.74871063232422
2022-11-09,133.4664764404297,129.08084106445312,101.01786041259766
2022-11-10,145.3415985107422,133.52601623535156,102.50204467773438
2022-11-11,148.1421356201172,133.32742309570312,105.70233917236328
2022-11-14,146.73690795898438,133.3368682861328,106.01091766357422
2022-11-15,148.47860717773438,132.8734588623047,106.72157287597656
2022-11-16,147.24160766601562,134.0556640625,105.5807876586914
2022-11-17,149.1515350341797,133.23280334472656,105.72103118896484
2022-11-18,149.71559143066406,134.84066772460938,104.80465698242188
2022-11-21,146.4697265625,136.55255126953125,103.76671600341797
2022-11-22,148.61715698242188,137.72528076171875,106.76834106445312
2022-11-23,149.49789428710938,138.51031494140625,106.23533630371094
2022-11-25,146.56869506835938,138.76568603515625,105.8613052368164
2022-11-28,142.7191619873047,138.65219116210938,102.6820068359375
2022-11-29,139.700927734375,137.59291076660156,103.3646240234375
2022-11-30,146.48953247070312,141.0734100341797,104.11268615722656
2022-12-01,146.76661682128906,141.15850830078125,103.60774230957031
2022-12-02,146.27182006835938,142.4447784423828,102.728759765625
2022-12-05,145.10411071777344,141.00718688964844,99.91414642333984
2022-12-06,141.42282104492188,141.18687438964844,97.13691711425781
2022-12-07,139.4733123779297,142.09483337402344,96.92185974121094
2022-12-08,141.16552734375,143.11630249023438,97.64188385009766
2022-12-09,140.6806182861328,142.73797607421875,96.81901550292969
2022-12-12,142.9863739013672,144.20394897460938,99.2034683227539
2022-12-13,143.9561767578125,143.98643493652344,100.28816986083984
2022-12-14,141.7196807861328,144.5538787841797,99.5494613647461
2022-12-15,135.0795135498047,142.9176788330078,98.59567260742188
2022-12-16,133.11019897460938,142.28399658203125,97.90370178222656
2022-12-19,130.99249267578125,142.24615478515625,98.34319305419922
2022-12-20,130.9232177734375,142.30294799804688,99.76454162597656
2022-12-21,134.0404510498047,143.6080780029297,101.04560852050781
2022-12-22,130.85394287109375,143.93911743164062,99.00711822509766
2022-12-23,130.48777770996094,144.34579467773438,101.62535858154297
2022-12-27,128.6768341064453,145.60369873046875,103.03733825683594
2022-12-28,124.7283706665039,143.7216033935547,101.34483337402344
2022-12-29,128.26121520996094,144.3174591064453,102.11160278320312
2022-12-30,128.577880859375,143.34327697753906,103.14020538330078
2023-01-03,123.76846313476562,143.35275268554688,99.5962142944336
2023-01-04,125.04503631591797,143.9769744873047,99.88609313964844
2023-01-05,123.71898651123047,142.18942260742188,102.12096405029297
2023-01-06,128.2711181640625,145.57534790039062,103.35526275634766
2023-01-09,128.7955780029297,143.79725646972656,101.4289779663086
2023-01-10,129.36956787109375,143.6553955078125,102.9438247680664
2023-01-11,132.10086059570312,142.49209594726562,104.14075469970703
2023-01-12,132.02166748046875,141.68817138671875,105.87065124511719
2023-01-13,133.35760498046875,142.70016479492188,105.80520629882812
2023-01-17,134.52536010742188,142.28399658203125,105.59947967529297
2023-01-18,133.8029327392578,138.47247314453125,103.4300765991211
2023-01-19,133.86231994628906,135.54405212402344,104.09398651123047
2023-01-20,136.4352569580078,136.06747436523438,105.99222564697266
2023-01-23,139.6415252685547,134.2401885986328,105.44051361083984
2023-01-24,141.04673767089844,134.9730224609375,106.42235565185547
2023-01-25,140.38372802734375,134.87783813476562,105.8613052368164
2023-01-26,142.4619140625,134.33534240722656,110.115966796875
2023-01-27,144.411376953125,133.78335571289062,108.10551452636719
2023-01-30,141.51185607910156,134.20208740234375,106.18858337402344
2023-01-31,142.78842163085938,135.50596618652344,108.47955322265625
2023-02-01,143.91656494140625,136.27687072753906,107.2919921875
2023-02-02,149.25050354003906,135.30609130859375,103.93502807617188
2023-02-03,152.8922119140625,135.72488403320312,104.65503692626953
2023-02-06,150.15101623535156,134.57327270507812,104.47737121582031
2023-02-07,153.04061889648438,133.25990295410156,107.4603042602539
2023-02-08,150.3390655517578,131.87991333007812,106.52520751953125
2023-02-09,149.2999725341797,130.4333038330078,106.92729949951172
2023-02-10,149.66668701171875,131.58486938476562,111.43443298339844
2023-02-13,152.4814453125,133.30751037597656,111.0009765625
2023-02-14,151.83721923828125,132.55563354492188,109.70062255859375
2023-02-15,153.94827270507812,132.2510986328125,109.37083435058594
2023-02-16,152.34266662597656,130.5189666748047,109.05046081542969
2023-02-17,151.1929931640625,133.25039672851562,104.85729217529297
2023-02-21,147.15919494628906,133.15521240234375,104.75362396240234
2023-02-22,147.5853729248047,133.71670532226562,103.3967514038086
2023-02-23,148.0709991455078,133.2884521484375,104.34845733642578
2023-02-24,145.40493774414062,132.5365753173828,104.35787200927734
2023-02-27,146.6041717529297,132.42237854003906,104.16942596435547
2023-02-28,146.09872436523438,130.91868591308594,103.56636047363281
2023-03-01,144.01739501953125,131.01385498046875,104.48979187011719
2023-03-02,144.61204528808594,133.17425537109375,104.97035217285156
2023-03-03,149.6865234375,134.14501953125,106.2989730834961
2023-03-06,152.46157836914062,133.57398986816406,107.24126434326172
2023-03-07,150.25144958496094,130.91868591308594,105.1682357788086
2023-03-08,151.51011657714844,130.93771362304688,103.63233184814453
2023-03-09,149.25042724609375,129.97647094726562,102.83137512207031
2023-03-10,147.1790008544922,130.5665283203125,101.5593032836914
2023-03-13,149.13148498535156,131.47067260742188,100.390869140625
2023-03-14,151.23260498046875,133.09811401367188,100.76778411865234
2023-03-15,151.6290740966797,134.98252868652344,95.75485229492188
2023-03-16,154.46360778808594,135.99134826660156,95.19889068603516
2023-03-17,153.62120056152344,136.02938842773438,94.07756042480469
2023-03-20,155.99984741210938,138.12319946289062,96.53692626953125
2023-03-21,157.86309814453125,137.12391662597656,100.86199951171875
2023-03-22,156.426025390625,137.03823852539062,98.55340576171875
2023-03-23,157.51622009277344,136.847900390625,97.4415283203125
2023-03-24,158.82447814941406,139.6364288330078,97.5545883178711
2023-03-27,156.8720245361328,138.90359497070312,99.69358825683594
2023-03-28,156.2476043701172,139.29380798339844,100.9374008178711
2023-03-29,159.3398895263672,139.72210693359375,102.67118835449219
2023-03-30,160.9157257080078,140.33119201660156,103.17059326171875
2023-03-31,163.43312072753906,141.51133728027344,103.33078002929688
2023-04-03,164.6918182373047,142.29173278808594,109.42735290527344
2023-04-04,164.15663146972656,142.9769744873047,108.38143157958984
2023-04-05,162.30325317382812,143.9572296142578,110.23771667480469
2023-04-06,163.1952667236328,144.8708953857422,108.40970611572266
2023-04-10,160.58863830566406,143.67172241210938,107.92912292480469
2023-04-11,159.36959838867188,143.38621520996094,108.6923828125
2023-04-12,158.67581176757812,143.7764434814453,108.57931518554688
2023-04-13,164.08726501464844,144.44261169433594,109.088134765625
2023-04-14,163.74037170410156,143.70980834960938,109.35198211669922
2023-04-17,163.76019287109375,143.7574005126953,108.07989501953125
2023-04-18,164.9891815185547,143.90968322753906,110.19062042236328
2023-04-19,166.1388397216797,143.938232421875,109.84196472167969
2023-04-20,165.1675567626953,144.46588134765625,108.96565246582031
2023-04-21,163.55206298828125,149.46498107910156,109.31429290771484
2023-04-24,163.85931396484375,149.73312377929688,111.37789154052734
2023-04-25,162.3131866455078,149.77142333984375,109.79484558105469
2023-04-26,162.30325317382812,148.0380401611328,108.78661346435547
2023-04-27,166.91192626953125,149.84805297851562,110.08695983886719
2023-04-28,168.17059326171875,149.76185607910156,111.50980377197266
2023-05-01,168.08140563964844,149.94381713867188,108.05162048339844
2023-05-02,167.04075622558594,149.8097381591797,103.74539947509766
2023-05-03,165.96043395996094,149.6182098388672,101.70063781738281
2023-05-04,164.315185546875,148.92868041992188,99.91973114013672
2023-05-05,172.02601623535156,149.42665100097656,102.40735626220703
2023-05-08,171.9566192626953,148.7275848388672,102.81254577636719
2023-05-09,170.2420196533203,147.20484924316406,102.84080505371094
2023-05-10,172.01608276367188,147.5113067626953,101.52159881591797
2023-05-11,172.2043914794922,147.8560791015625,99.68415069580078
2023-05-12,171.271484375,149.35964965820312,99.67473602294922
2023-05-15,170.7752227783203,149.4075164794922,99.86482238769531
2023-05-16,170.7752227783203,149.14894104003906,97.44114685058594
2023-05-17,171.3905487060547,148.51686096191406,99.627197265625
2023-05-18,173.73281860351562,146.07476806640625,100.53013610839844
2023-05-19,173.84197998046875,146.6876983642578,100.99586486816406
2023-05-22,172.88919067382812,142.84742736816406,99.76978302001953
2023-05-23,170.26905822753906,141.30557250976562,101.12894439697266
2023-05-24,170.54696655273438,140.13719177246094,102.25997161865234
2023-05-25,171.68832397460938,139.23696899414062,100.42559814453125
2023-05-26,174.10995483398438,139.2465362548828,99.76978302001953
2023-05-30,175.9658660888672,137.1204833984375,98.8858413696289
2023-05-31,175.916259765625,136.46926879882812,97.11799621582031
2023-06-01,178.73487854003906,137.86749267578125,98.23954010009766
2023-06-02,179.5884246826172,140.31912231445312,100.52064514160156
2023-06-05,178.22869873046875,139.763671875,100.07392120361328
2023-06-06,177.86151123046875,138.37506103515625,100.89131927490234
2023-06-07,176.4819793701172,138.6719207763672,103.15341186523438
2023-06-08,179.2112579345703,140.24253845214844,102.83025360107422
2023-06-09,179.59835815429688,140.35743713378906,102.06989288330078
2023-06-12,182.4070281982422,139.25611877441406,101.14794158935547
2023-06-13,181.93064880371094,138.92091369628906,101.16694641113281
2023-06-14,182.5658416748047,140.22335815429688,99.95036315917969
2023-06-15,184.61033630371094,142.16746520996094,100.64419555664062
2023-06-16,183.52853393554688,143.2113037109375,99.92183685302734
2023-06-20,183.61785888671875,141.8897247314453,97.6312484741211
2023-06-21,182.5757598876953,143.11557006835938,98.72427368164062
2023-06-22,185.59288024902344,143.60397338867188,98.18251037597656
2023-06-23,185.2752685546875,142.1770477294922,97.32708740234375
2023-06-26,183.8759002685547,142.32069396972656,99.12345886230469
2023-06-27,186.64491271972656,143.67100524902344,99.37059020996094
2023-06-28,187.8259735107422,143.64227294921875,100.17847442626953
2023-06-29,188.16339111328125,143.05812072753906,101.41407775878906
2023-06-30,192.51043701171875,145.3182373046875,101.93682098388672
2023-07-03,191.01181030273438,146.04608154296875,102.13642120361328
2023-07-05,189.8903045654297,145.79705810546875,101.61367797851562
2023-07-06,190.36671447753906,145.5576629638672,97.82133483886719
2023-07-07,189.2451934814453,142.50267028808594,98.04944610595703
2023-07-10,187.19078063964844,142.56011962890625,99.50364685058594
2023-07-11,186.66476440429688,141.8131103515625,100.72023010253906
2023-07-12,188.342041015625,142.55055236816406,101.2144775390625
2023-07-13,189.10623168945312,142.6462860107422,99.36106872558594
2023-07-14,189.255126953125,143.6997528076172,95.93942260742188
2023-07-17,192.53028869628906,142.6846160888672,96.35761260986328
2023-07-18,192.27224731445312,142.95277404785156,95.92040252685547
2023-07-19,193.63192749023438,143.9296112060547,96.58573150634766
2023-07-20,191.67677307128906,145.09666442871094,98.28706359863281
2023-07-21,190.49571228027344,147.38064575195312,98.74327087402344
2023-07-24,191.2996063232422,147.85287475585938,100.29252624511719
2023-07-25,192.16307067871094,148.19979858398438,100.4446029663086
2023-07-26,193.0364532470703,148.35400390625,99.88382720947266
2023-07-27,191.76609802246094,146.5904083251953,100.19747161865234
2023-07-28,194.3564453125,150.734375,98.9999008178711
2023-07-31,194.9717559814453,150.62838745117188,101.92733001708984
2023-08-01,194.1381072998047,150.58016967773438,101.3380355834961
2023-08-02,191.1309051513672,150.9078369140625,100.07392120361328
2023-08-03,189.73150634765625,151.30296325683594,101.81327056884766
2023-08-04,180.62059020996094,149.64537048339844,102.09840393066406
2023-08-07,177.5042266845703,151.2258758544922,101.88929748535156
2023-08-08,178.44708251953125,151.38967895507812,102.3930435180664
2023-08-09,176.84918212890625,151.19696044921875,104.13238525390625
2023-08-10,176.63082885742188,150.44528198242188,104.6646499633789
2023-08-11,176.69046020507812,151.32223510742188,106.28993225097656
2023-08-14,178.3501434326172,150.13685607910156,106.3754653930664
2023-08-15,176.35256958007812,149.1731414794922,103.64445495605469
2023-08-16,175.47801208496094,147.65049743652344,101.90043640136719
2023-08-17,172.9239044189453,146.5904083251953,103.87442779541016
2023-08-18,173.410888671875,147.00477600097656,105.44595336914062
2023-08-21,174.75253295898438,146.26272583007812,104.17150115966797
2023-08-22,176.13392639160156,146.32057189941406,103.58695983886719
2023-08-23,179.9998779296875,147.68902587890625,102.67662048339844
2023-08-24,175.2891845703125,147.00477600097656,101.91001892089844
2023-08-25,177.50540161132812,147.96852111816406,103.73069763183594
2023-08-28,179.0756378173828,148.19979858398438,104.60270690917969
2023-08-29,182.98130798339844,148.28656005859375,105.2255630493164
2023-08-30,186.489501953125,148.45034790039062,106.25090026855469
2023-08-31,186.70811462402344,148.739501953125,106.54795837402344
2023-09-01,188.28829956054688,148.90330505371094,108.78067016601562
2023-09-05,188.5268096923828,146.90841674804688,108.79026794433594
2023-09-06,181.77880859375,146.6193084716797,109.72933959960938
2023-09-07,176.46188354492188,148.01669311523438,109.1927261352539
2023-09-08,177.0780487060547,147.38064575195312,110.7834243774414
2023-09-11,178.25076293945312,149.1345977783203,109.39395904541016
2023-09-12,175.20968627929688,146.5133056640625,112.5849380493164
2023-09-13,173.1326141357422,147.53485107421875,111.57878112792969
2023-09-14,174.65313720703125,149.1538848876953,113.57192993164062
2023-09-15,173.9276580810547,147.90106201171875,111.82791137695312
2023-09-18,176.86935424804688,148.4600067138672,112.72867584228516
2023-09-19,177.96255493164062,148.02635192871094,112.4316177368164
2023-09-20,174.40469360351562,147.90106201171875,111.54044342041016
2023-09-21,172.8543243408203,146.6193084716797,109.96891021728516
2023-09-22,173.70901489257812,146.0796356201172,110.14139556884766
2023-09-25,174.99105834960938,145.19302368164062,111.37753295898438
2023-09-26,170.89654541015625,143.90167236328125,111.5500259399414
2023-09-27,169.37599182128906,141.99346923828125,115.18179321289062
2023-09-28,169.63436889648438,141.02978515625,114.4822769165039
2023-09-29,170.15115356445312,140.56719970703125,112.67117309570312
2023-10-02,172.67544555664062,139.9215087890625,110.8025894165039
2023-10-03,171.3337860107422,140.21063232421875,110.99423217773438
2023-10-04,172.5860137939453,140.67320251464844,106.84500885009766
2023-10-05,173.82826232910156,138.5819549560547,104.4397964477539
2023-10-06,176.39234924316406,138.8614044189453,102.69578552246094
2023-10-09,177.883056640625,138.1579132080078,106.28923034667969
2023-10-10,177.28675842285156,139.5263671875,105.83883666992188
2023-10-11,178.68804931640625,137.81100463867188,102.04417419433594
2023-10-12,179.5924072265625,138.119384765625,102.02501678466797
